"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"21.09.2023 15:15 - 21.09.2023 15:30","59015","60855"
"21.09.2023 15:30 - 21.09.2023 15:45","59182","60345"
"21.09.2023 15:45 - 21.09.2023 16:00","58468","59613"
"21.09.2023 16:00 - 21.09.2023 16:15","57628","59651"
"21.09.2023 16:15 - 21.09.2023 16:30","57411","59492"
"21.09.2023 16:30 - 21.09.2023 16:45","57170","59895"
"21.09.2023 16:45 - 21.09.2023 17:00","56760","59591"
"21.09.2023 17:00 - 21.09.2023 17:15","56025","59716"
"21.09.2023 17:15 - 21.09.2023 17:30","55707","59506"
"21.09.2023 17:30 - 21.09.2023 17:45","55845","59646"
"21.09.2023 17:45 - 21.09.2023 18:00","56000","59410"
"21.09.2023 18:00 - 21.09.2023 18:15","56236","59155"
"21.09.2023 18:15 - 21.09.2023 18:30","55990","58856"
"21.09.2023 18:30 - 21.09.2023 18:45","56069","58517"
"21.09.2023 18:45 - 21.09.2023 19:00","55890","59051"
"21.09.2023 19:00 - 21.09.2023 19:15","55595","59792"
"21.09.2023 19:15 - 21.09.2023 19:30","55451","60862"
"21.09.2023 19:30 - 21.09.2023 19:45","55521","61385"
"21.09.2023 19:45 - 21.09.2023 20:00","55663","61438"
"21.09.2023 20:00 - 21.09.2023 20:15","55226","60811"
"21.09.2023 20:15 - 21.09.2023 20:30","54329","60222"
"21.09.2023 20:30 - 21.09.2023 20:45","53304","59477"
"21.09.2023 20:45 - 21.09.2023 21:00","52523","58614"
"21.09.2023 21:00 - 21.09.2023 21:15","51498","57084"
"21.09.2023 21:15 - 21.09.2023 21:30","50637","56271"
"21.09.2023 21:30 - 21.09.2023 21:45","49364","55252"
"21.09.2023 21:45 - 21.09.2023 22:00","48214","54401"
"21.09.2023 22:00 - 21.09.2023 22:15","47382","52728"
"21.09.2023 22:15 - 21.09.2023 22:30","46424","51485"
"21.09.2023 22:30 - 21.09.2023 22:45","45461","50362"
"21.09.2023 22:45 - 21.09.2023 23:00","44686","49341"
"21.09.2023 23:00 - 21.09.2023 23:15","43921","47819"
"21.09.2023 23:15 - 21.09.2023 23:30","43274","46739"
"21.09.2023 23:30 - 21.09.2023 23:45","42558","46139"
"21.09.2023 23:45 - 22.09.2023 00:00","42008","45574"
"22.09.2023 00:00 - 22.09.2023 00:15","41310","44878"
"22.09.2023 00:15 - 22.09.2023 00:30","40666","44149"
"22.09.2023 00:30 - 22.09.2023 00:45","40180","43853"
"22.09.2023 00:45 - 22.09.2023 01:00","39696","43934"
"22.09.2023 01:00 - 22.09.2023 01:15","39223","43607"
"22.09.2023 01:15 - 22.09.2023 01:30","38884","43300"
"22.09.2023 01:30 - 22.09.2023 01:45","38560","42678"
"22.09.2023 01:45 - 22.09.2023 02:00","38414","42548"
"22.09.2023 02:00 - 22.09.2023 02:15","38200","42545"
"22.09.2023 02:15 - 22.09.2023 02:30","38094","42237"
"22.09.2023 02:30 - 22.09.2023 02:45","38015","42176"
"22.09.2023 02:45 - 22.09.2023 03:00","38080","42500"
"22.09.2023 03:00 - 22.09.2023 03:15","38321","42216"
"22.09.2023 03:15 - 22.09.2023 03:30","38275","42218"
"22.09.2023 03:30 - 22.09.2023 03:45","38525","42121"
"22.09.2023 03:45 - 22.09.2023 04:00","38769","42504"
"22.09.2023 04:00 - 22.09.2023 04:15","39046","42773"
"22.09.2023 04:15 - 22.09.2023 04:30","39588","42886"
"22.09.2023 04:30 - 22.09.2023 04:45","39992","43253"
"22.09.2023 04:45 - 22.09.2023 05:00","40464","43667"
"22.09.2023 05:00 - 22.09.2023 05:15","41837","44629"
"22.09.2023 05:15 - 22.09.2023 05:30","42555","44847"
"22.09.2023 05:30 - 22.09.2023 05:45","43416","45508"
"22.09.2023 05:45 - 22.09.2023 06:00","44663","47143"
"22.09.2023 06:00 - 22.09.2023 06:15","46849","49893"
"22.09.2023 06:15 - 22.09.2023 06:30","48345","52100"
"22.09.2023 06:30 - 22.09.2023 06:45","49498","53984"
"22.09.2023 06:45 - 22.09.2023 07:00","50498","55012"
"22.09.2023 07:00 - 22.09.2023 07:15","51660","56484"
"22.09.2023 07:15 - 22.09.2023 07:30","53370","57239"
"22.09.2023 07:30 - 22.09.2023 07:45","54362","57992"
"22.09.2023 07:45 - 22.09.2023 08:00","55265","58739"
"22.09.2023 08:00 - 22.09.2023 08:15","55784","59542"
"22.09.2023 08:15 - 22.09.2023 08:30","56304","60225"
"22.09.2023 08:30 - 22.09.2023 08:45","56706","60849"
"22.09.2023 08:45 - 22.09.2023 09:00","56991","60951"
"22.09.2023 09:00 - 22.09.2023 09:15","57534","61051"
"22.09.2023 09:15 - 22.09.2023 09:30","57623","61445"
"22.09.2023 09:30 - 22.09.2023 09:45","57706","61797"
"22.09.2023 09:45 - 22.09.2023 10:00","58052","61838"
"22.09.2023 10:00 - 22.09.2023 10:15","58273","61775"
"22.09.2023 10:15 - 22.09.2023 10:30","58353","61828"
"22.09.2023 10:30 - 22.09.2023 10:45","58552","62164"
"22.09.2023 10:45 - 22.09.2023 11:00","58796","62408"
"22.09.2023 11:00 - 22.09.2023 11:15","59672","62462"
"22.09.2023 11:15 - 22.09.2023 11:30","60146","62319"
"22.09.2023 11:30 - 22.09.2023 11:45","60397","62382"
"22.09.2023 11:45 - 22.09.2023 12:00","60276","62492"
"22.09.2023 12:00 - 22.09.2023 12:15","60018","62320"
"22.09.2023 12:15 - 22.09.2023 12:30","60262","62082"
"22.09.2023 12:30 - 22.09.2023 12:45","60006","62391"
"22.09.2023 12:45 - 22.09.2023 13:00","59829","62261"
"22.09.2023 13:00 - 22.09.2023 13:15","59882","61884"
"22.09.2023 13:15 - 22.09.2023 13:30","59538","61106"
"22.09.2023 13:30 - 22.09.2023 13:45","58957","60214"
"22.09.2023 13:45 - 22.09.2023 14:00","58131","59274"
"22.09.2023 14:00 - 22.09.2023 14:15","57606","58188"
"22.09.2023 14:15 - 22.09.2023 14:30","57408","57843"
"22.09.2023 14:30 - 22.09.2023 14:45","57035","57518"
"22.09.2023 14:45 - 22.09.2023 15:00","56602","57205"
"22.09.2023 15:00 - 22.09.2023 15:15","56245","57570"
"22.09.2023 15:15 - 22.09.2023 15:30","56121","57315"
"22.09.2023 15:30 - 22.09.2023 15:45","55813","56771"
"22.09.2023 15:45 - 22.09.2023 16:00","55378","56000"
"22.09.2023 16:00 - 22.09.2023 16:15","54333","56122"
"22.09.2023 16:15 - 22.09.2023 16:30","53280","55559"
"22.09.2023 16:30 - 22.09.2023 16:45","53150","55446"
"22.09.2023 16:45 - 22.09.2023 17:00","53166","55430"
"22.09.2023 17:00 - 22.09.2023 17:15","53238","55804"
"22.09.2023 17:15 - 22.09.2023 17:30","53334","56122"
"22.09.2023 17:30 - 22.09.2023 17:45","53773","56185"
"22.09.2023 17:45 - 22.09.2023 18:00","53961","56333"
"22.09.2023 18:00 - 22.09.2023 18:15","54130","56166"
"22.09.2023 18:15 - 22.09.2023 18:30","54153","55859"
"22.09.2023 18:30 - 22.09.2023 18:45","54164","55762"
"22.09.2023 18:45 - 22.09.2023 19:00","53873","56137"
"22.09.2023 19:00 - 22.09.2023 19:15","53594","56157"
"22.09.2023 19:15 - 22.09.2023 19:30","53408","55858"
"22.09.2023 19:30 - 22.09.2023 19:45","53690","55959"
"22.09.2023 19:45 - 22.09.2023 20:00","53812","55814"
"22.09.2023 20:00 - 22.09.2023 20:15","53091","54633"
"22.09.2023 20:15 - 22.09.2023 20:30","52306","53607"
"22.09.2023 20:30 - 22.09.2023 20:45","51306","52624"
"22.09.2023 20:45 - 22.09.2023 21:00","50337","52222"
"22.09.2023 21:00 - 22.09.2023 21:15","48984","52180"
"22.09.2023 21:15 - 22.09.2023 21:30","48230","51138"
"22.09.2023 21:30 - 22.09.2023 21:45","47055","50185"
"22.09.2023 21:45 - 22.09.2023 22:00","46179","48927"
"22.09.2023 22:00 - 22.09.2023 22:15","45510","47792"
"22.09.2023 22:15 - 22.09.2023 22:30","44675","46444"
"22.09.2023 22:30 - 22.09.2023 22:45","43810","45842"
"22.09.2023 22:45 - 22.09.2023 23:00","43114","45023"
"22.09.2023 23:00 - 22.09.2023 23:15","42007","44058"
"22.09.2023 23:15 - 22.09.2023 23:30","41342","43111"
"22.09.2023 23:30 - 22.09.2023 23:45","40785","42562"
"22.09.2023 23:45 - 23.09.2023 00:00","40218","41882"
"23.09.2023 00:00 - 23.09.2023 00:15","39957","41344"
"23.09.2023 00:15 - 23.09.2023 00:30","39406","40872"
"23.09.2023 00:30 - 23.09.2023 00:45","39026","40381"
"23.09.2023 00:45 - 23.09.2023 01:00","38703","39931"
"23.09.2023 01:00 - 23.09.2023 01:15","38246","39559"
"23.09.2023 01:15 - 23.09.2023 01:30","37922","38835"
"23.09.2023 01:30 - 23.09.2023 01:45","37504","38663"
"23.09.2023 01:45 - 23.09.2023 02:00","37132","38466"
"23.09.2023 02:00 - 23.09.2023 02:15","36789","38162"
"23.09.2023 02:15 - 23.09.2023 02:30","36608","38012"
"23.09.2023 02:30 - 23.09.2023 02:45","36455","37787"
"23.09.2023 02:45 - 23.09.2023 03:00","36371","37550"
"23.09.2023 03:00 - 23.09.2023 03:15","36305","37398"
"23.09.2023 03:15 - 23.09.2023 03:30","36257","37023"
"23.09.2023 03:30 - 23.09.2023 03:45","36296","36976"
"23.09.2023 03:45 - 23.09.2023 04:00","36440","36889"
"23.09.2023 04:00 - 23.09.2023 04:15","36649","36719"
"23.09.2023 04:15 - 23.09.2023 04:30","36646","36511"
"23.09.2023 04:30 - 23.09.2023 04:45","36824","36576"
"23.09.2023 04:45 - 23.09.2023 05:00","36930","36994"
"23.09.2023 05:00 - 23.09.2023 05:15","37427","37395"
"23.09.2023 05:15 - 23.09.2023 05:30","37682","37329"
"23.09.2023 05:30 - 23.09.2023 05:45","37878","37533"
"23.09.2023 05:45 - 23.09.2023 06:00","38279","38253"
"23.09.2023 06:00 - 23.09.2023 06:15","38968","39314"
"23.09.2023 06:15 - 23.09.2023 06:30","39261","39905"
"23.09.2023 06:30 - 23.09.2023 06:45","39469","40659"
"23.09.2023 06:45 - 23.09.2023 07:00","39594","41454"
"23.09.2023 07:00 - 23.09.2023 07:15","40067","41789"
"23.09.2023 07:15 - 23.09.2023 07:30","40652","42203"
"23.09.2023 07:30 - 23.09.2023 07:45","41527","42841"
"23.09.2023 07:45 - 23.09.2023 08:00","42338","43514"
"23.09.2023 08:00 - 23.09.2023 08:15","43339","44858"
"23.09.2023 08:15 - 23.09.2023 08:30","44404","45668"
"23.09.2023 08:30 - 23.09.2023 08:45","45411","46380"
"23.09.2023 08:45 - 23.09.2023 09:00","46002","46923"
"23.09.2023 09:00 - 23.09.2023 09:15","46900","47960"
"23.09.2023 09:15 - 23.09.2023 09:30","47616","48667"
"23.09.2023 09:30 - 23.09.2023 09:45","48112","49555"
"23.09.2023 09:45 - 23.09.2023 10:00","48587","49736"
"23.09.2023 10:00 - 23.09.2023 10:15","49193","49928"
"23.09.2023 10:15 - 23.09.2023 10:30","49458","49882"
"23.09.2023 10:30 - 23.09.2023 10:45","49412","49987"
"23.09.2023 10:45 - 23.09.2023 11:00","49678","50173"
"23.09.2023 11:00 - 23.09.2023 11:15","49906","50365"
"23.09.2023 11:15 - 23.09.2023 11:30","50221","50561"
"23.09.2023 11:30 - 23.09.2023 11:45","50259","50634"
"23.09.2023 11:45 - 23.09.2023 12:00","50294","50918"
"23.09.2023 12:00 - 23.09.2023 12:15","50385","50604"
"23.09.2023 12:15 - 23.09.2023 12:30","50588","50052"
"23.09.2023 12:30 - 23.09.2023 12:45","50289","49687"
"23.09.2023 12:45 - 23.09.2023 13:00","50005","49423"
"23.09.2023 13:00 - 23.09.2023 13:15","49439","49535"
"23.09.2023 13:15 - 23.09.2023 13:30","49105","49018"
"23.09.2023 13:30 - 23.09.2023 13:45","48803","48363"
"23.09.2023 13:45 - 23.09.2023 14:00","48280","48309"
"23.09.2023 14:00 - 23.09.2023 14:15","47693","48241"
"23.09.2023 14:15 - 23.09.2023 14:30","47306","47763"
"23.09.2023 14:30 - 23.09.2023 14:45","46868","47493"
"23.09.2023 14:45 - 23.09.2023 15:00","46492","46985"
"23.09.2023 15:00 - 23.09.2023 15:15","46350","46967"
"23.09.2023 15:15 - 23.09.2023 15:30","46181","46651"
"23.09.2023 15:30 - 23.09.2023 15:45","46005","46533"
"23.09.2023 15:45 - 23.09.2023 16:00","45764","46601"
"23.09.2023 16:00 - 23.09.2023 16:15","45641","46529"
"23.09.2023 16:15 - 23.09.2023 16:30","45488","46629"
"23.09.2023 16:30 - 23.09.2023 16:45","45503","46311"
"23.09.2023 16:45 - 23.09.2023 17:00","45644","46460"
"23.09.2023 17:00 - 23.09.2023 17:15","46132","46937"
"23.09.2023 17:15 - 23.09.2023 17:30","46078","47597"
"23.09.2023 17:30 - 23.09.2023 17:45","46529","47492"
"23.09.2023 17:45 - 23.09.2023 18:00","46861","48030"
"23.09.2023 18:00 - 23.09.2023 18:15","47178","48765"
"23.09.2023 18:15 - 23.09.2023 18:30","47230","48643"
"23.09.2023 18:30 - 23.09.2023 18:45","47248","48771"
"23.09.2023 18:45 - 23.09.2023 19:00","47185","48804"
"23.09.2023 19:00 - 23.09.2023 19:15","47505","48915"
"23.09.2023 19:15 - 23.09.2023 19:30","47439","49240"
"23.09.2023 19:30 - 23.09.2023 19:45","47646","49785"
"23.09.2023 19:45 - 23.09.2023 20:00","47481","49439"
"23.09.2023 20:00 - 23.09.2023 20:15","47149","48936"
"23.09.2023 20:15 - 23.09.2023 20:30","46347","48228"
"23.09.2023 20:30 - 23.09.2023 20:45","45682","47419"
"23.09.2023 20:45 - 23.09.2023 21:00","45033","46567"
"23.09.2023 21:00 - 23.09.2023 21:15","44357","45745"
"23.09.2023 21:15 - 23.09.2023 21:30","43793","45131"
"23.09.2023 21:30 - 23.09.2023 21:45","42991","44313"
"23.09.2023 21:45 - 23.09.2023 22:00","42374","43684"
"23.09.2023 22:00 - 23.09.2023 22:15","42000","43256"
"23.09.2023 22:15 - 23.09.2023 22:30","41469","42739"
"23.09.2023 22:30 - 23.09.2023 22:45","40858","42369"
"23.09.2023 22:45 - 23.09.2023 23:00","40323","41538"
"23.09.2023 23:00 - 23.09.2023 23:15","39468","40708"
"23.09.2023 23:15 - 23.09.2023 23:30","38912","40181"
"23.09.2023 23:30 - 23.09.2023 23:45","38400","39500"
"23.09.2023 23:45 - 24.09.2023 00:00","37787","38800"
"24.09.2023 00:00 - 24.09.2023 00:15","36714","38130"
"24.09.2023 00:15 - 24.09.2023 00:30","36132","37970"
"24.09.2023 00:30 - 24.09.2023 00:45","35816","37254"
"24.09.2023 00:45 - 24.09.2023 01:00","35527","36530"
"24.09.2023 01:00 - 24.09.2023 01:15","35471","36228"
"24.09.2023 01:15 - 24.09.2023 01:30","35086","35693"
"24.09.2023 01:30 - 24.09.2023 01:45","34731","35514"
"24.09.2023 01:45 - 24.09.2023 02:00","34455","35201"
"24.09.2023 02:00 - 24.09.2023 02:15","34154","34774"
"24.09.2023 02:15 - 24.09.2023 02:30","34005","34410"
"24.09.2023 02:30 - 24.09.2023 02:45","33853","34117"
"24.09.2023 02:45 - 24.09.2023 03:00","33706","33689"
"24.09.2023 03:00 - 24.09.2023 03:15","33625","33863"
"24.09.2023 03:15 - 24.09.2023 03:30","33509","33683"
"24.09.2023 03:30 - 24.09.2023 03:45","33477","33591"
"24.09.2023 03:45 - 24.09.2023 04:00","33445","33422"
"24.09.2023 04:00 - 24.09.2023 04:15","33521","33504"
"24.09.2023 04:15 - 24.09.2023 04:30","33479","33671"
"24.09.2023 04:30 - 24.09.2023 04:45","33573","33654"
"24.09.2023 04:45 - 24.09.2023 05:00","33568","33333"
"24.09.2023 05:00 - 24.09.2023 05:15","33873","33908"
"24.09.2023 05:15 - 24.09.2023 05:30","33997","33659"
"24.09.2023 05:30 - 24.09.2023 05:45","34088","34026"
"24.09.2023 05:45 - 24.09.2023 06:00","34250","34203"
"24.09.2023 06:00 - 24.09.2023 06:15","34667","34742"
"24.09.2023 06:15 - 24.09.2023 06:30","34938","34862"
"24.09.2023 06:30 - 24.09.2023 06:45","35207","35408"
"24.09.2023 06:45 - 24.09.2023 07:00","35202","35690"
"24.09.2023 07:00 - 24.09.2023 07:15","35583","36321"
"24.09.2023 07:15 - 24.09.2023 07:30","35833","36680"
"24.09.2023 07:30 - 24.09.2023 07:45","36475","37273"
"24.09.2023 07:45 - 24.09.2023 08:00","37102","37937"
"24.09.2023 08:00 - 24.09.2023 08:15","38025","38830"
"24.09.2023 08:15 - 24.09.2023 08:30","38812","39723"
"24.09.2023 08:30 - 24.09.2023 08:45","39791","40584"
"24.09.2023 08:45 - 24.09.2023 09:00","40406","41186"
"24.09.2023 09:00 - 24.09.2023 09:15","41451","41992"
"24.09.2023 09:15 - 24.09.2023 09:30","42132","43024"
"24.09.2023 09:30 - 24.09.2023 09:45","42685","43777"
"24.09.2023 09:45 - 24.09.2023 10:00","43123","44506"
"24.09.2023 10:00 - 24.09.2023 10:15","43778","44698"
"24.09.2023 10:15 - 24.09.2023 10:30","44203","44826"
"24.09.2023 10:30 - 24.09.2023 10:45","44466","45139"
"24.09.2023 10:45 - 24.09.2023 11:00","44637","45424"
"24.09.2023 11:00 - 24.09.2023 11:15","44866","45755"
"24.09.2023 11:15 - 24.09.2023 11:30","45553","46413"
"24.09.2023 11:30 - 24.09.2023 11:45","45819","46515"
"24.09.2023 11:45 - 24.09.2023 12:00","46229","46556"
"24.09.2023 12:00 - 24.09.2023 12:15","46197","46066"
"24.09.2023 12:15 - 24.09.2023 12:30","46202","45907"
"24.09.2023 12:30 - 24.09.2023 12:45","45813","45329"
"24.09.2023 12:45 - 24.09.2023 13:00","45617","44593"
"24.09.2023 13:00 - 24.09.2023 13:15","45413","44250"
"24.09.2023 13:15 - 24.09.2023 13:30","44991","43539"
"24.09.2023 13:30 - 24.09.2023 13:45","44842","43179"
"24.09.2023 13:45 - 24.09.2023 14:00","44573","42358"
"24.09.2023 14:00 - 24.09.2023 14:15","44161","41900"
"24.09.2023 14:15 - 24.09.2023 14:30","43889","41480"
"24.09.2023 14:30 - 24.09.2023 14:45","43636","41494"
"24.09.2023 14:45 - 24.09.2023 15:00","43057","41601"
"24.09.2023 15:00 - 24.09.2023 15:15","42712","41417"
"24.09.2023 15:15 - 24.09.2023 15:30","42350","41364"
"24.09.2023 15:30 - 24.09.2023 15:45","42178","41063"
"24.09.2023 15:45 - 24.09.2023 16:00","42110","41195"
"24.09.2023 16:00 - 24.09.2023 16:15","41794","41373"
"24.09.2023 16:15 - 24.09.2023 16:30","41642","41631"
"24.09.2023 16:30 - 24.09.2023 16:45","41582","41570"
"24.09.2023 16:45 - 24.09.2023 17:00","41491","41702"
"24.09.2023 17:00 - 24.09.2023 17:15","41854","42530"
"24.09.2023 17:15 - 24.09.2023 17:30","42044","42758"
"24.09.2023 17:30 - 24.09.2023 17:45","42529","43451"
"24.09.2023 17:45 - 24.09.2023 18:00","43051","44060"
"24.09.2023 18:00 - 24.09.2023 18:15","43388","44626"
"24.09.2023 18:15 - 24.09.2023 18:30","43403","45340"
"24.09.2023 18:30 - 24.09.2023 18:45","43597","45477"
"24.09.2023 18:45 - 24.09.2023 19:00","43432","45623"
"24.09.2023 19:00 - 24.09.2023 19:15","43731","46098"
"24.09.2023 19:15 - 24.09.2023 19:30","43825","46201"
"24.09.2023 19:30 - 24.09.2023 19:45","44201","47224"
"24.09.2023 19:45 - 24.09.2023 20:00","44452","47507"
"24.09.2023 20:00 - 24.09.2023 20:15","44802","46824"
"24.09.2023 20:15 - 24.09.2023 20:30","44206","45965"
"24.09.2023 20:30 - 24.09.2023 20:45","43725","45593"
"24.09.2023 20:45 - 24.09.2023 21:00","43072","44787"
"24.09.2023 21:00 - 24.09.2023 21:15","42549","44199"
"24.09.2023 21:15 - 24.09.2023 21:30","42091","43649"
"24.09.2023 21:30 - 24.09.2023 21:45","41696","43169"
"24.09.2023 21:45 - 24.09.2023 22:00","41312","42808"
"24.09.2023 22:00 - 24.09.2023 22:15","41180","42580"
"24.09.2023 22:15 - 24.09.2023 22:30","40914","41763"
"24.09.2023 22:30 - 24.09.2023 22:45","40249","41556"
"24.09.2023 22:45 - 24.09.2023 23:00","39828","41016"
"24.09.2023 23:00 - 24.09.2023 23:15","39189","40579"
"24.09.2023 23:15 - 24.09.2023 23:30","38673","39997"
"24.09.2023 23:30 - 24.09.2023 23:45","38213","39288"
"24.09.2023 23:45 - 25.09.2023 00:00","37671","38809"
"25.09.2023 00:00 - 25.09.2023 00:15","37136","38400"
"25.09.2023 00:15 - 25.09.2023 00:30","36942","38191"
"25.09.2023 00:30 - 25.09.2023 00:45","36710","38082"
"25.09.2023 00:45 - 25.09.2023 01:00","36392","37700"
"25.09.2023 01:00 - 25.09.2023 01:15","36055","37344"
"25.09.2023 01:15 - 25.09.2023 01:30","35852","37386"
"25.09.2023 01:30 - 25.09.2023 01:45","35715","37145"
"25.09.2023 01:45 - 25.09.2023 02:00","35510","37264"
"25.09.2023 02:00 - 25.09.2023 02:15","35378","36831"
"25.09.2023 02:15 - 25.09.2023 02:30","35322","37143"
"25.09.2023 02:30 - 25.09.2023 02:45","35430","37192"
"25.09.2023 02:45 - 25.09.2023 03:00","35484","37311"
"25.09.2023 03:00 - 25.09.2023 03:15","35867","37429"
"25.09.2023 03:15 - 25.09.2023 03:30","36186","37588"
"25.09.2023 03:30 - 25.09.2023 03:45","36527","37952"
"25.09.2023 03:45 - 25.09.2023 04:00","36942","38027"
"25.09.2023 04:00 - 25.09.2023 04:15","37533","38511"
"25.09.2023 04:15 - 25.09.2023 04:30","38128","38869"
"25.09.2023 04:30 - 25.09.2023 04:45","38595","39605"
"25.09.2023 04:45 - 25.09.2023 05:00","39129","40202"
"25.09.2023 05:00 - 25.09.2023 05:15","40772","41464"
"25.09.2023 05:15 - 25.09.2023 05:30","41625","42408"
"25.09.2023 05:30 - 25.09.2023 05:45","42759","44044"
"25.09.2023 05:45 - 25.09.2023 06:00","44187","45875"
"25.09.2023 06:00 - 25.09.2023 06:15","47182","49142"
"25.09.2023 06:15 - 25.09.2023 06:30","48745","51680"
"25.09.2023 06:30 - 25.09.2023 06:45","49826","53782"
"25.09.2023 06:45 - 25.09.2023 07:00","50828","55454"
"25.09.2023 07:00 - 25.09.2023 07:15","51816","56563"
"25.09.2023 07:15 - 25.09.2023 07:30","52430","57326"
"25.09.2023 07:30 - 25.09.2023 07:45","53073","58029"
"25.09.2023 07:45 - 25.09.2023 08:00","53670","58852"
"25.09.2023 08:00 - 25.09.2023 08:15","54505","59638"
"25.09.2023 08:15 - 25.09.2023 08:30","55054","60318"
"25.09.2023 08:30 - 25.09.2023 08:45","55446","60566"
"25.09.2023 08:45 - 25.09.2023 09:00","55667","60895"
"25.09.2023 09:00 - 25.09.2023 09:15","56107","60974"
"25.09.2023 09:15 - 25.09.2023 09:30","56434","61121"
"25.09.2023 09:30 - 25.09.2023 09:45","56841","61253"
"25.09.2023 09:45 - 25.09.2023 10:00","57192","61225"
"25.09.2023 10:00 - 25.09.2023 10:15","57975","61237"
"25.09.2023 10:15 - 25.09.2023 10:30","58243","61243"
"25.09.2023 10:30 - 25.09.2023 10:45","58655","60986"
"25.09.2023 10:45 - 25.09.2023 11:00","58836","60886"
"25.09.2023 11:00 - 25.09.2023 11:15","58969","60701"
"25.09.2023 11:15 - 25.09.2023 11:30","59537","60606"
"25.09.2023 11:30 - 25.09.2023 11:45","59800","60711"
"25.09.2023 11:45 - 25.09.2023 12:00","59916","60365"
"25.09.2023 12:00 - 25.09.2023 12:15","59908","59438"
"25.09.2023 12:15 - 25.09.2023 12:30","59933","59231"
"25.09.2023 12:30 - 25.09.2023 12:45","59761","58859"
"25.09.2023 12:45 - 25.09.2023 13:00","59512","58581"
"25.09.2023 13:00 - 25.09.2023 13:15","59845","58295"
"25.09.2023 13:15 - 25.09.2023 13:30","59517","57699"
"25.09.2023 13:30 - 25.09.2023 13:45","59060","57476"
"25.09.2023 13:45 - 25.09.2023 14:00","58837","56897"
"25.09.2023 14:00 - 25.09.2023 14:15","58299","56701"
"25.09.2023 14:15 - 25.09.2023 14:30","58070","56493"
"25.09.2023 14:30 - 25.09.2023 14:45","58006","56340"
"25.09.2023 14:45 - 25.09.2023 15:00","57974","56322"
"25.09.2023 15:00 - 25.09.2023 15:15","57477","56156"
"25.09.2023 15:15 - 25.09.2023 15:30","57207","55815"
"25.09.2023 15:30 - 25.09.2023 15:45","56918","55590"
"25.09.2023 15:45 - 25.09.2023 16:00","56380","55599"
"25.09.2023 16:00 - 25.09.2023 16:15","55925","55622"
"25.09.2023 16:15 - 25.09.2023 16:30","55469","55461"
"25.09.2023 16:30 - 25.09.2023 16:45","55204","55340"
"25.09.2023 16:45 - 25.09.2023 17:00","55020","55469"
"25.09.2023 17:00 - 25.09.2023 17:15","55157","55655"
"25.09.2023 17:15 - 25.09.2023 17:30","55082","56179"
"25.09.2023 17:30 - 25.09.2023 17:45","55335","56554"
"25.09.2023 17:45 - 25.09.2023 18:00","55646","56843"
"25.09.2023 18:00 - 25.09.2023 18:15","55145","57182"
"25.09.2023 18:15 - 25.09.2023 18:30","55166","57337"
"25.09.2023 18:30 - 25.09.2023 18:45","55272","57633"
"25.09.2023 18:45 - 25.09.2023 19:00","55177","58001"
